gene_id,gene_name,GeneGroup,kegg.Alzheimer,kegg.Parkinson,GWAS,raw.pval,corrected.pval,regression coefficient,,,
ENSG00000244306.4,CTD-2314B22.3,lncRNA,NA,NA,NA,1.15E-05,0.00223275,0.005949913,,,
ENSG00000244382.1,RP11-373I8.1,lncRNA,NA,NA,NA,0.002285428,0.038870275,-0.003358992,,,
ENSG00000244414.1,CFHR1,protein_coding,NA,NA,NA,0.000145143,0.008906479,0.008890695,,,
ENSG00000244509.2,APOBEC3C,protein_coding,NA,NA,NA,0.000189535,0.010187523,0.009847718,,,
ENSG00000244619.1,RP11-315I20.3,lncRNA,NA,NA,NA,1.84E-06,0.000919071,0.017827428,,,
ENSG00000244694.3,PTCHD4,protein_coding,NA,NA,NA,2.30E-13,1.87E-09,0.013477707,,,
ENSG00000244734.1,HBB,protein_coding,NA,NA,NA,0.000479745,0.016431968,0.02057343,,,
ENSG00000245261.1,RP3-330M21.5,lncRNA,NA,NA,NA,0.001095781,0.02582058,0.005404044,,,
ENSG00000246451.2,RP11-894P9.1,lncRNA,NA,NA,NA,0.001868018,0.034687543,0.007515853,,,
ENSG00000246922.4,UBAP1L,protein_coding,NA,NA,NA,0.000206358,0.010700106,0.006824335,,,
ENSG00000246982.2,RP1-179N16.6,lncRNA,NA,NA,NA,0.002192883,0.038137088,0.008929122,,,
ENSG00000247095.2,MIR210HG,lncRNA,NA,NA,NA,0.002410255,0.040109025,0.012315654,,,
ENSG00000247473.1,CARS-AS1,lncRNA,NA,NA,NA,0.000621806,0.018810936,-0.005183863,,,
ENSG00000247596.3,TWF2,protein_coding,NA,NA,NA,0.001300867,0.028280832,-0.005971167,,,
ENSG00000247626.2,MARS2,protein_coding,NA,NA,NA,0.000873723,0.022737857,-0.005595505,,,
ENSG00000247809.3,RP11-327J17.3,lncRNA,NA,NA,NA,7.50E-05,0.005869538,0.007183121,,,
ENSG00000247853.2,SCARNA11,lncRNA,NA,NA,NA,0.001928012,0.035372366,-0.003403857,,,
ENSG00000248362.1,CTC-327F10.5,lncRNA,NA,NA,NA,0.002042841,0.036588198,0.005473188,,,
ENSG00000248383.3,PCDHAC1,protein_coding,NA,NA,NA,0.001013442,0.024651301,-0.004546738,,,
ENSG00000248485.1,PCP4L1,protein_coding,NA,NA,NA,0.000137198,0.008543227,-0.010652168,,,
ENSG00000248603.1,RP3-412A9.10,lncRNA,NA,NA,NA,0.001047179,0.025169582,0.008300432,,,
ENSG00000248636.2,RP11-768F21.1,lncRNA,NA,NA,NA,0.002425466,0.040221935,0.00535468,,,
ENSG00000248673.1,CTC-419K13.1,lncRNA,NA,NA,NA,0.000203212,0.010653808,-0.003532807,,,
ENSG00000248713.1,RP11-766F14.2,protein_coding,NA,NA,NA,0.0011883,0.027160217,-0.005464846,,,
ENSG00000248787.1,RP11-666A20.4,lncRNA,NA,NA,NA,0.002303183,0.039055948,0.005890296,,,
ENSG00000248810.1,RP11-362F19.1,lncRNA,NA,NA,NA,0.003352673,0.048278659,0.008196106,,,
ENSG00000248980.1,RP11-87F15.2,lncRNA,NA,NA,NA,0.002070202,0.036894686,0.006420434,,,
ENSG00000249115.2,HAUS5,protein_coding,NA,NA,NA,0.000219343,0.010984077,0.006828571,,,
ENSG00000249194.1,AC010127.4,lncRNA,NA,NA,NA,0.000569964,0.017911573,-0.004365589,,,
ENSG00000249249.1,AC010226.4,lncRNA,NA,NA,NA,0.002177838,0.038009286,-0.003714267,,,
ENSG00000249293.1,CTC-575I10.1,lncRNA,NA,NA,NA,0.000125038,0.008134978,0.006847894,,,
ENSG00000249669.2,MIR143HG,lncRNA,NA,NA,NA,0.00318457,0.046964079,0.008304817,,,
ENSG00000249859.2,PVT1,lncRNA,NA,NA,NA,0.000468187,0.016266477,0.009576459,,,
ENSG00000249915.2,PDCD6,protein_coding,NA,NA,NA,0.000499855,0.016818836,-0.004312704,,,
ENSG00000250069.1,CTB-131B5.2,lncRNA,NA,NA,NA,9.86E-06,0.002105125,0.007133602,,,
ENSG00000250210.3,RP11-585F1.10,protein_coding,NA,NA,NA,0.000254252,0.012031358,-0.005799879,,,
ENSG00000250337.1,RP11-46C20.1,lncRNA,NA,NA,NA,5.24E-07,0.000447889,0.007381155,,,
ENSG00000250413.1,RP11-448G15.1,lncRNA,NA,NA,NA,0.001873108,0.034687543,0.005043085,,,
ENSG00000250551.1,RP11-254I22.1,lncRNA,NA,NA,NA,0.000126905,0.0082399,0.004444606,,,
ENSG00000250610.1,RP11-738E22.2,lncRNA,NA,NA,NA,0.0010913,0.025801761,0.005820858,,,
ENSG00000250856.2,RP11-723O4.8,lncRNA,NA,NA,NA,0.001105467,0.02595444,0.006339762,,,
ENSG00000250910.1,RP11-27G13.2,lncRNA,NA,NA,NA,0.000388289,0.014870646,-0.005834332,,,
ENSG00000250969.1,RP11-364L4.3,lncRNA,NA,NA,NA,0.002210812,0.038243627,0.004668907,,,
ENSG00000250971.1,RP11-696F12.1,lncRNA,NA,NA,NA,1.04E-05,0.00215477,0.011866536,,,
ENSG00000251224.1,CNOT10-AS1,lncRNA,NA,NA,NA,0.003298712,0.047820261,-0.004402195,,,
ENSG00000251301.2,RP11-81H14.2,lncRNA,NA,NA,NA,3.71E-05,0.004038822,0.009822568,,,
ENSG00000251410.1,AC007106.1,lncRNA,NA,NA,NA,0.000392557,0.014938969,0.005921535,,,
ENSG00000251432.2,RP11-420A23.1,lncRNA,NA,NA,NA,1.10E-06,0.000622759,0.009963796,,,
ENSG00000251443.1,RP11-113I22.1,lncRNA,NA,NA,NA,0.000270005,0.012444041,-0.003341089,,,
ENSG00000251692.3,PTX4,protein_coding,NA,NA,NA,0.002374754,0.039835491,0.002934476,,,
ENSG00000253214.1,RP11-1149M10.2,lncRNA,NA,NA,NA,0.001912013,0.035216001,-0.005374113,,,
ENSG00000253307.1,RP11-10J21.4,lncRNA,NA,NA,NA,0.000222822,0.011055815,0.010729666,,,
ENSG00000253364.1,RP11-731F5.2,lncRNA,NA,NA,NA,0.002841147,0.044092777,0.019026639,,,
ENSG00000253420.1,RP11-642D21.2,lncRNA,NA,NA,NA,0.001217051,0.02740608,0.003328452,,,
ENSG00000253457.1,GS1-211B7.1,protein_coding,NA,NA,NA,0.002723778,0.043027987,-0.004287863,,,
ENSG00000253537.1,PCDHGA7,protein_coding,NA,NA,NA,0.003412491,0.048814446,0.005135504,,,
ENSG00000253626.2,EIF5AL1,protein_coding,NA,NA,NA,0.001415781,0.029499226,-0.005140255,,,
ENSG00000253642.1,RP11-317N12.1,lncRNA,NA,NA,NA,3.32E-05,0.003712783,0.004311994,,,
ENSG00000253701.1,AL928768.3,lncRNA,NA,NA,NA,0.000339909,0.013891375,0.013045735,,,
ENSG00000253719.2,ATXN7L3B,protein_coding,NA,NA,NA,0.001466856,0.030175333,-0.004258395,,,
ENSG00000253829.1,RP11-723D22.3,lncRNA,NA,NA,NA,0.000448392,0.0159823,0.010910643,,,
ENSG00000253858.1,CTB-147C13.1,lncRNA,NA,NA,NA,0.003072245,0.046062351,0.004396921,,,
ENSG00000253864.1,AC131025.8,lncRNA,NA,NA,NA,0.000222302,0.011046909,0.010550155,,,
ENSG00000253878.1,RP11-347C18.3,lncRNA,NA,NA,NA,2.08E-05,0.003001665,0.0084735,,,
ENSG00000253910.1,PCDHGB2,protein_coding,NA,NA,NA,1.70E-05,0.00275263,0.007080938,,,
ENSG00000253973.2,RP11-467K18.2,lncRNA,NA,NA,NA,0.000312882,0.013384175,-0.00546254,,,
ENSG00000253980.1,CTB-4E7.1,lncRNA,NA,NA,NA,0.000807636,0.021851585,0.004172273,,,
ENSG00000254039.1,RP11-304F15.6,lncRNA,NA,NA,NA,8.19E-05,0.006155616,0.005483262,,,
ENSG00000254162.1,RP11-48B3.3,lncRNA,NA,NA,NA,6.25E-06,0.001553857,-0.005773144,,,
ENSG00000254230.1,RP11-582J16.3,lncRNA,NA,NA,NA,1.12E-05,0.002217385,0.007143606,,,
ENSG00000254366.1,RP11-38H17.1,lncRNA,NA,NA,NA,0.002625667,0.042151902,0.005540627,,,
ENSG00000254470.2,AP5B1,protein_coding,NA,NA,NA,0.003032575,0.045702718,-0.007361366,,,
ENSG00000254497.1,CTD-2560E9.5,lncRNA,NA,NA,NA,0.000679391,0.019716083,-0.007488222,,,
ENSG00000254690.1,GS1-393G12.12,lncRNA,NA,NA,NA,0.003108058,0.046420738,0.004919459,,,
ENSG00000254709.1,IGLL5,protein_coding,NA,NA,NA,0.000660825,0.019428981,0.020929379,,,
ENSG00000254721.1,RP11-805J14.5,lncRNA,NA,NA,NA,0.002330753,0.039372464,-0.006380844,,,
ENSG00000254814.1,RP11-535A19.1,lncRNA,NA,NA,NA,0.000500136,0.016818836,-0.012612547,,,
ENSG00000254815.1,RP11-496I9.1,lncRNA,NA,NA,NA,0.001099488,0.025860072,0.008080186,,,
ENSG00000254835.1,RNF185-AS1,lncRNA,NA,NA,NA,0.003535646,0.049794832,-0.003668851,,,
ENSG00000254907.1,RP11-484D2.2,lncRNA,NA,NA,NA,6.73E-05,0.005608112,-0.006670093,,,
ENSG00000254969.1,RP11-939C17.2,lncRNA,NA,NA,NA,0.002031255,0.036522015,0.014929228,,,
ENSG00000255031.1,RP11-802E16.3,lncRNA,NA,NA,NA,6.77E-06,0.001600257,0.006400904,,,
ENSG00000255090.1,RP11-820L6.1,lncRNA,NA,NA,NA,0.002187962,0.038092409,0.005407638,,,
ENSG00000255112.1,CHMP1B,protein_coding,NA,NA,NA,5.63E-05,0.00512297,-0.006804768,,,
ENSG00000255139.1,AP000442.1,lncRNA,NA,NA,NA,0.000398586,0.015039742,0.010151417,,,
ENSG00000255202.1,RP4-541C22.5,lncRNA,NA,NA,NA,6.28E-05,0.005415027,-0.007807694,,,
ENSG00000255284.1,AP006621.5,protein_coding,NA,NA,NA,0.002262686,0.038747902,0.007466035,,,
ENSG00000255548.1,RP11-617B3.2,lncRNA,NA,NA,NA,0.000275074,0.012529063,0.005593606,,,
ENSG00000255622.1,AC005754.1,protein_coding,NA,NA,NA,0.000514596,0.017047968,0.0031846,,,
ENSG00000255629.1,RP11-196H14.3,lncRNA,NA,NA,NA,8.99E-05,0.006475002,0.007042617,,,
ENSG00000255746.1,RP11-283I3.4,lncRNA,NA,NA,NA,0.001348591,0.028898375,0.003540377,,,
ENSG00000255767.1,RP13-512J5.1,protein_coding,NA,NA,NA,0.000331582,0.013791088,0.007216624,,,
ENSG00000255994.1,C14orf162,protein_coding,NA,NA,NA,0.002512561,0.041115772,-0.005564868,,,
ENSG00000256006.1,AC084117.3,lncRNA,NA,NA,NA,0.002163536,0.037940224,0.014117254,,,
ENSG00000256007.1,ARAP1-AS1,lncRNA,NA,NA,NA,6.03E-05,0.005312299,0.008109039,,,
ENSG00000256034.1,RP11-707G14.1,lncRNA,NA,NA,NA,0.002299411,0.039036795,-0.005447653,,,
ENSG00000256128.1,RP11-173C20.2,lncRNA,NA,NA,NA,1.29E-05,0.002387392,0.007518729,,,
ENSG00000256364.1,RP11-173P15.3,lncRNA,NA,NA,NA,5.08E-05,0.004809349,-0.009625714,,,
ENSG00000256429.1,RP11-46H11.5,lncRNA,NA,NA,NA,0.000275295,0.012529063,-0.005216621,,,
ENSG00000256448.1,RP11-809N8.4,lncRNA,NA,NA,NA,4.43E-06,0.001296784,-0.008409332,,,
ENSG00000256469.1,RP11-856F16.2,lncRNA,NA,NA,NA,0.000149424,0.009032361,-0.005540935,,,
ENSG00000256569.1,RP11-173P15.5,lncRNA,NA,NA,NA,0.000673079,0.019628947,-0.006150544,,,
ENSG00000256591.1,RP11-286N22.8,protein_coding,NA,NA,NA,0.001192782,0.027196441,-0.014694652,,,
ENSG00000256609.1,RP11-64B16.4,lncRNA,NA,NA,NA,0.000237673,0.011458419,0.008423584,,,
ENSG00000256879.1,RP11-284H19.1,lncRNA,NA,NA,NA,0.00077529,0.021360032,-0.00708,,,
ENSG00000257386.1,RP11-56G10.2,lncRNA,NA,NA,NA,0.000152232,0.009166955,-0.00703422,,,
ENSG00000257438.1,RP11-114F10.3,lncRNA,NA,NA,NA,0.001079402,0.02560222,0.007091459,,,
ENSG00000257524.1,RP11-203J24.9,lncRNA,NA,NA,NA,0.00249535,0.041062141,0.004573157,,,
ENSG00000257595.1,RP3-473L9.4,lncRNA,NA,NA,NA,0.000585023,0.018173278,0.007017176,,,
ENSG00000257607.1,RP11-449P15.1,lncRNA,NA,NA,NA,0.000141387,0.008758995,0.009536254,,,
ENSG00000257671.1,RP3-416H24.1,lncRNA,NA,NA,NA,0.002128545,0.037542113,0.007378746,,,
ENSG00000257681.1,RP11-341G23.4,lncRNA,NA,NA,NA,0.003164647,0.046841347,0.00844854,,,
ENSG00000257702.1,RP11-523H20.2,lncRNA,NA,NA,NA,0.001337055,0.028803585,0.007209511,,,
ENSG00000257898.1,RP11-496I2.3,lncRNA,NA,NA,NA,0.00020585,0.010700106,0.010316363,,,
ENSG00000257913.1,RP11-386G11.5,lncRNA,NA,NA,NA,0.000113585,0.007651028,-0.005196999,,,
ENSG00000258096.1,RP11-474P2.2,lncRNA,NA,NA,NA,9.40E-05,0.006663844,0.004418492,,,
ENSG00000258168.1,RP11-588H23.3,lncRNA,NA,NA,NA,0.002691189,0.042784362,0.005444886,,,
ENSG00000258199.1,RP11-977G19.5,lncRNA,NA,NA,NA,1.01E-06,0.000601899,0.006770156,,,
ENSG00000258268.1,RP11-570L15.1,lncRNA,NA,NA,NA,0.001596335,0.031649151,0.007482625,,,
ENSG00000258334.1,RP11-161H23.9,lncRNA,NA,NA,NA,0.002200759,0.038149309,0.007918771,,,
ENSG00000258377.1,RP11-649E7.5,lncRNA,NA,NA,NA,0.00106926,0.025473548,-0.005341972,,,
ENSG00000258471.1,RP11-84C10.4,lncRNA,NA,NA,NA,0.000996634,0.024418955,0.005196155,,,
ENSG00000258498.1,DIO3OS,lncRNA,NA,NA,NA,0.001074895,0.025541801,0.008339006,,,
ENSG00000258579.1,RP3-449M8.3,lncRNA,NA,NA,NA,2.11E-05,0.003001665,0.007896228,,,
ENSG00000258647.1,RP11-304N14.2,lncRNA,NA,NA,NA,0.000560816,0.017795903,0.00993452,,,
ENSG00000258660.1,RP4-693M11.3,lncRNA,NA,NA,NA,0.001372947,0.029131299,-0.005038947,,,
ENSG00000258663.1,RP11-123M6.2,lncRNA,NA,NA,NA,0.000646292,0.019208567,0.010779409,,,
ENSG00000258727.1,RP11-66N24.3,lncRNA,NA,NA,NA,0.000941741,0.023797247,0.006326279,,,
ENSG00000258862.1,RP11-973D8.3,lncRNA,NA,NA,NA,0.000105951,0.007288334,0.007549577,,,
ENSG00000258924.1,CTB-96E2.3,lncRNA,NA,NA,NA,0.000767521,0.021254433,-0.004510075,,,
ENSG00000258950.1,RP4-776F14.3,lncRNA,NA,NA,NA,0.000197651,0.01046386,-0.004295937,,,
ENSG00000259018.1,RP11-124D2.3,lncRNA,NA,NA,NA,2.62E-05,0.003288151,0.008001605,,,
ENSG00000259115.1,CTD-2540L5.5,lncRNA,NA,NA,NA,0.000670731,0.019578095,-0.004767509,,,
ENSG00000259134.1,RP11-398J10.1,lncRNA,NA,NA,NA,0.002125249,0.037504395,0.007388378,,,
ENSG00000259197.1,KRT8P11,protein_coding,NA,NA,NA,0.001507273,0.030656392,0.003547372,,,
ENSG00000259322.1,RP11-762H8.1,lncRNA,NA,NA,NA,0.001247214,0.027771125,-0.005529444,,,
ENSG00000259359.1,RP11-327J17.2,lncRNA,NA,NA,NA,0.00081443,0.02197131,0.006222662,,,
ENSG00000259386.1,RP11-696L21.1,protein_coding,NA,NA,NA,0.00302047,0.045623889,-0.003818502,,,
ENSG00000259494.1,MRPL46,protein_coding,NA,NA,NA,0.000321844,0.013507453,-0.005029625,,,
ENSG00000259528.1,RP11-272D12.2,lncRNA,NA,NA,NA,0.001817695,0.034260212,0.004404715,,,
ENSG00000259552.1,RP11-192P3.4,lncRNA,NA,NA,NA,0.000962971,0.024037192,0.004579604,,,
ENSG00000259563.1,CTD-2329K10.1,lncRNA,NA,NA,NA,0.00339448,0.048621192,0.004127014,,,
ENSG00000259605.1,AC074212.5,lncRNA,NA,NA,NA,0.000478824,0.016431968,0.006498878,,,
ENSG00000259658.1,RP11-89K11.1,protein_coding,NA,NA,NA,0.002250976,0.038608418,0.007182771,,,
ENSG00000259773.1,RP11-507J18.2,lncRNA,NA,NA,Alzheimer's_disease_(late_onset)--PubMedId:24162737,0.000817033,0.022004381,-0.007078901,,,
ENSG00000259792.1,RP11-114H24.6,lncRNA,NA,NA,NA,0.001617583,0.031859985,0.005246423,,,
ENSG00000259806.2,CTD-2196E14.4,lncRNA,NA,NA,NA,0.002719373,0.043027987,-0.00663618,,,
ENSG00000259954.1,AC002303.5,lncRNA,NA,NA,NA,0.001132596,0.026324323,0.008813324,,,
ENSG00000259972.1,AC009120.6,lncRNA,NA,NA,NA,0.000109588,0.007443698,-0.003825793,,,
ENSG00000260032.1,RP4-550H1.6,lncRNA,NA,NA,NA,0.001562689,0.031331144,-0.004319482,,,
ENSG00000260101.1,RP11-568N6.1,lncRNA,NA,NA,NA,0.002197416,0.038149309,-0.005265653,,,
ENSG00000260234.1,RP11-166N6.3,protein_coding,NA,NA,NA,0.001380609,0.029170264,-0.003849734,,,
ENSG00000260257.1,RP5-1085F17.3,lncRNA,NA,NA,NA,0.000726536,0.02054081,0.004957508,,,
ENSG00000260336.1,RP11-395B7.7,lncRNA,NA,NA,NA,0.003480672,0.04939148,0.004620241,,,
ENSG00000260450.1,RP11-523L20.1,lncRNA,NA,NA,NA,0.001051035,0.025214007,-0.003127784,,,
ENSG00000260517.1,RP11-426C22.5,lncRNA,NA,NA,NA,0.001341087,0.028829519,0.010397853,,,
ENSG00000260552.1,RP11-49I11.1,lncRNA,NA,NA,NA,0.00311603,0.046498319,0.006347088,,,
ENSG00000260558.1,RP11-63M22.1,lncRNA,NA,NA,NA,0.001377412,0.029168721,0.007035477,,,
ENSG00000260570.1,RP11-24N18.1,lncRNA,NA,NA,NA,0.000211565,0.010794836,0.006949222,,,
ENSG00000260616.2,RP11-327F22.4,lncRNA,NA,NA,NA,0.001943779,0.035481722,0.00593919,,,
ENSG00000260661.1,RP11-152L20.3,lncRNA,NA,NA,NA,3.18E-06,0.001159047,0.008367679,,,
ENSG00000260708.1,CTA-29F11.1,lncRNA,NA,NA,NA,0.002796094,0.043680546,0.009533335,,,
ENSG00000260728.1,RP11-873E20.1,lncRNA,NA,NA,NA,0.003061853,0.045970363,-0.005937207,,,
ENSG00000260729.1,RP11-106M3.2,lncRNA,NA,NA,NA,0.003074536,0.046075377,0.004804454,,,
ENSG00000260742.1,RP11-366L5.1,lncRNA,NA,NA,NA,0.000313124,0.013384175,-0.0055425,,,
ENSG00000260790.1,RP11-21M24.2,lncRNA,NA,NA,NA,9.09E-05,0.006501543,0.004782725,,,
ENSG00000260804.1,RP11-566E18.3,lncRNA,NA,NA,NA,0.000459402,0.016108887,-0.009877962,,,
ENSG00000260891.1,RP11-96D1.5,lncRNA,NA,NA,NA,0.000611287,0.018611803,0.00775569,,,
ENSG00000260916.1,CCPG1,protein_coding,NA,NA,NA,0.000377484,0.014682456,-0.008035211,,,
ENSG00000260920.1,RP1-228H13.5,lncRNA,NA,NA,NA,0.000459076,0.016108887,-0.006808431,,,
ENSG00000260934.1,CTA-363E6.7,lncRNA,NA,NA,NA,0.001936312,0.03543223,-0.003741817,,,
ENSG00000260966.1,RP11-690D19.3,lncRNA,NA,NA,NA,0.001198842,0.027238775,-0.007164015,,,
ENSG00000260981.1,RP11-315A16.1,lncRNA,NA,NA,NA,0.001883366,0.03484927,0.005191631,,,
ENSG00000261039.1,RP11-417E7.2,lncRNA,NA,NA,NA,0.00139726,0.029339745,0.005645712,,,
ENSG00000261093.1,CTD-3126B10.1,lncRNA,NA,NA,NA,0.002688404,0.042763687,-0.005504544,,,
ENSG00000261167.1,RP11-517B11.7,lncRNA,NA,NA,NA,0.001783842,0.033938048,-0.005326985,,,
ENSG00000261317.1,RP11-566K11.5,lncRNA,NA,NA,NA,0.002408665,0.040103151,-0.006450145,,,
ENSG00000261344.1,RP11-295M3.1,lncRNA,NA,NA,NA,0.001447937,0.029919109,0.008645087,,,
ENSG00000261346.1,RP11-297C4.2,lncRNA,NA,NA,NA,0.000353449,0.014190505,0.009872901,,,
ENSG00000261372.1,RP11-529H20.6,lncRNA,NA,NA,NA,0.000741593,0.020803011,0.008242343,,,
ENSG00000261389.1,RP11-357N13.7,lncRNA,NA,NA,NA,0.002122634,0.037499098,0.003854372,,,
ENSG00000261422.1,RP11-1021N1.2,lncRNA,NA,NA,NA,0.000817236,0.022004381,0.007672077,,,
ENSG00000261425.1,RP11-709B3.2,lncRNA,NA,NA,NA,6.86E-06,0.001600257,0.008224748,,,
ENSG00000261474.1,RP11-452L6.1,lncRNA,NA,NA,NA,0.000292359,0.013011594,0.007993013,,,
ENSG00000261553.1,RP11-29G8.3,lncRNA,NA,NA,NA,0.0004185,0.015406215,-0.005453972,,,
ENSG00000261589.1,CTC-462L7.1,lncRNA,NA,NA,NA,0.001605302,0.031725344,0.006375837,,,
ENSG00000261596.1,CTB-31N19.3,lncRNA,NA,NA,NA,0.002036682,0.036547593,0.009675039,,,
ENSG00000261641.1,LA16c-390E6.5,lncRNA,NA,NA,NA,2.55E-05,0.003257862,0.007284345,,,
ENSG00000261662.1,RP5-1042I8.7,lncRNA,NA,NA,NA,0.000763603,0.021182133,-0.009797511,,,
ENSG00000261664.1,RP11-275F13.1,lncRNA,NA,NA,NA,0.000160484,0.009334626,-0.004564725,,,
ENSG00000261669.1,CTD-2515A14.1,lncRNA,NA,NA,NA,0.000362826,0.014371116,0.008766206,,,
ENSG00000261771.1,DYX1C1-CCPG1,lncRNA,NA,NA,NA,0.003162274,0.046841347,-0.006058248,,,
ENSG00000261804.1,RP11-44F14.2,lncRNA,NA,NA,NA,0.003096659,0.046321217,-0.003340652,,,
ENSG00000261810.1,RP11-895K13.2,lncRNA,NA,NA,NA,0.002950057,0.045000877,0.003536422,,,
ENSG00000261872.1,RP5-867C24.5,lncRNA,NA,NA,NA,0.000161051,0.009334626,-0.006968004,,,
ENSG00000262267.1,U95743.1,lncRNA,NA,NA,NA,2.23E-05,0.003093873,-0.002606722,,,
ENSG00000262328.1,RP11-78O7.4,lncRNA,NA,NA,NA,0.002576701,0.041742558,-0.008822575,,,
ENSG00000262528.1,LA16c-349E10.1,lncRNA,NA,NA,NA,0.000682761,0.019716083,0.007830182,,,
ENSG00000262668.1,AJ003147.9,lncRNA,NA,NA,NA,1.17E-05,0.00223275,-0.007502793,,,
ENSG00000262714.1,RP11-44F14.8,lncRNA,NA,NA,NA,8.86E-05,0.006466315,-0.005163298,,,
ENSG00000262810.1,RP11-667K14.5,lncRNA,NA,NA,NA,0.002634665,0.042212412,0.003998935,,,
ENSG00000262836.1,AC108004.2,lncRNA,NA,NA,NA,0.002457333,0.040559143,0.0055724,,,
ENSG00000263300.1,RP5-1029F21.4,lncRNA,NA,NA,NA,0.001385237,0.029200824,0.004866025,,,
