Gene ID,Gene name,Adrenal gland,Appendix,Brain,Colon,Duodenum,Endometrium,Esophagus,Fallopian tube,Fat,Gallbladder,Heart,Kidney,Liver,Lung,Lymph node,Ovary,Pancreas,Placenta,Prostate,Rectum,Salivary gland,Small intestine,Smooth muscle,Spleen,Stomach,Testis,Thyroid,Tonsil,Urinary bladder,Tissue enriched,Group enriched,Tissue enhance,Classification
ENSG00000196565,HBG2,3.61,0,0,0,0,1.7,1.48,0,1.05,0.00,0,2.52,1.67,0,0,0,0,1776.45,0,0,0,0,5.54,1.51,2.73,0,0,0,0,Placenta,,,Tissue enriched
ENSG00000196569,LAMA2,9.07,2.14,0,4.58,0,5.6,6.72,7.42,18.95,17.96,34.76,3.23,0,4.73,0,33.56,3.77,49.26,3.99,4.39,0,1.4,14.12,3.96,3.08,10.5,3.41,0,14.02,Placenta,,Placenta;,Tissue enhanced
ENSG00000196576,PLXNB2,44.88,31.47,15.86,9.32,41.2,36.33,35.34,69.49,20.6,79.00,20.09,23.01,30.36,47.21,20.48,66.43,40.14,53.74,68,8.11,46.52,37.52,23.84,56.13,61.12,23.48,32.23,7.42,39.35,Gallbladder,,,Expressed in all
ENSG00000196581,AJAP1,0,0,2.49,0,0,0.97,0,0,0,0.00,0,1.21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain,Endometrium;Kidney;Ovary;Brain;,,Group enriched
ENSG00000196586,MYO6,9.95,4.17,18.59,17.45,25.61,11.11,20.46,17.51,5.77,22.22,1.59,46.01,8.04,16.85,3.99,2.46,5.04,6.31,21.92,15.03,9.79,29.89,7.04,6.57,26.36,24.91,15.5,9.66,9.05,Kidney,,,Expressed in all
ENSG00000196588,MKL1,6.44,20.39,8.11,5.76,6.63,12.64,7.14,7.9,16.02,10.02,2.44,3.13,1.37,10.03,21.36,8.58,7.61,15.45,6.05,5.29,10.54,5.25,11.66,17.67,8.39,15.08,7.39,14.21,10.47,Lymph node,,,Expressed in all
ENSG00000196591,HDAC2,32.99,31.63,24.6,44.94,22.57,54.97,32.25,46.66,26.53,23.54,32.04,35.34,14.93,28.58,23.88,32.33,18.08,33.57,32.71,40.07,18.53,26.59,38.81,23.34,28.6,76.8,34.4,40.71,29.19,Testis,,,Expressed in all
ENSG00000196597,ZNF782,0,0,0,0,0,0.98,0,1.28,0,0.00,0,1.63,0,0,0.87,0,0,0,1.69,1.13,0,0,0,1.04,0,3.4,1.83,1.02,0,Testis,,Testis;,Tissue enhanced
ENSG00000196600,SLC22A25,0,0,0,0,0,0,0,0,0,0.00,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liver,,,Tissue enriched
ENSG00000196604,POTEF,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,Testis,,,Tissue enriched
ENSG00000196605,ZNF846,3.51,2.56,3.54,1.76,1.08,9.01,4.21,3.88,1.93,8.20,2.08,3,0,2.8,3.14,5.24,0,1.41,4.57,5.32,0,2.51,9.42,2.53,2.93,9.63,1.79,3.31,6.49,Testis,,,Mixed
ENSG00000196611,MMP1,0,6.58,0,5.9,2.36,0,0,0,0,22.53,0,0,0,0,1,0,0,0,0,6.5,0,1.11,0,0,11.76,0,0,0,13.74,Gallbladder,Duodenum;Colon;Rectum;Appendix;Stomach;Urinary bladder;Gallbladder,,Group enriched
ENSG00000196616,ADH1B,132.66,20.87,0,119.71,26.78,26.31,103.74,11.4,855.39,247.86,13.65,70.24,3629.75,144.37,20.19,41.98,12.67,5.16,7.4,77.46,44.43,29.31,96.55,74,61.76,0,0,8.57,99.54,Liver,Fat;Liver;,,Group enriched
ENSG00000196620,UGT2B15,0,2.38,0,0,22.77,0,0,0,0,119.73,0,0,655.64,0,0,0,0,0,0,23.79,0,41.49,4.22,0,35.56,0,0,0,0,Liver,,,Tissue enriched
ENSG00000196628,TCF4,28.11,25.2,65.92,15.02,6.31,35.66,13.81,12.5,56.06,38.81,21.57,6.25,4.91,24.29,30.74,41.43,0,31.27,9.19,18.53,7.85,7.14,79.17,32.58,9.19,16.91,16.39,25.37,39.18,Smooth muscle,,,Mixed
ENSG00000196632,WNK3,1.12,0,1.65,0,0,0,0,0,0,0.00,0,1.01,3.94,0,0,1,0,0,0,0,0,0,0,0,0,10.31,0,0,0,Testis,Ovary;Kidney;Adrenal gland;Brain;Liver;Testis;,,Group enriched
ENSG00000196636,SDHAF3,5.91,6.39,5.17,7.02,11.77,3.47,2.01,4.55,1.57,3.82,3.12,3.16,3.4,4.85,3.98,3.71,0,1.66,4.67,2.32,9.46,11.71,1.74,4.9,7.6,7.16,2.26,4.14,2.08,Duodenum,,,Mixed
ENSG00000196639,HRH1,2.79,1.99,2.27,2.71,1.89,2.44,1.93,9.95,3.99,4.48,0,1.03,0,3.07,0.9,5.06,0,3.15,0,2.82,0,1.35,2.28,0,0,1.48,0,0,7.62,Fallopian tube,,,Mixed
ENSG00000196642,RABL6,10.51,15.64,17.97,9.06,25.76,7.29,6.94,4.48,5.38,10.04,15.6,4.42,0,19.95,5.56,8.43,21.78,12.08,25.97,6.17,18.49,21.95,4.58,16.99,23.83,15.78,7.04,7.57,4.89,Prostate,,,Mixed
ENSG00000196646,ZNF136,3.47,4.04,5.72,3.12,2.18,5,2.75,5.11,3.11,3.20,2.08,4.93,2.11,3.17,5.62,5.86,0,4.22,4.01,3.65,2.51,3.27,6.43,4.98,3.65,7.47,5.43,4.91,3.7,Testis,,,Mixed
ENSG00000196652,ZKSCAN5,2,2.06,5.69,1.82,1.19,3.86,2.69,3.56,1.11,1.87,0,3.75,1.79,1.85,3.42,4.11,0,2.74,2.28,2.73,0,1.22,4.88,2.47,0,7.57,2.86,3.87,3.73,Testis,,,Mixed
ENSG00000196653,ZNF502,2.25,1.86,2.66,1.16,0,3.32,1.57,4.37,1.17,1.09,1.55,2.61,0,1.37,0,3.82,0,1.32,3.9,1.89,3.53,0,4.42,1.5,1.48,6.01,2.78,2.56,1.22,Testis,,,Mixed
ENSG00000196655,TRAPPC4,31.52,15.9,17.94,16.7,28.11,22.32,17.53,27.45,14.5,29.70,23.91,21.4,11.64,25.98,21.08,17.93,10.15,14,28.8,20.47,13.04,23.66,11.98,13.76,20.4,33.3,23.1,20.79,29.26,Testis,,,Expressed in all
ENSG00000196659,TTC30B,1.08,1.31,2.57,3.35,1.97,3.88,1.72,11.72,0,1.98,0,5,2.42,2.16,1.64,2.47,0,1.49,2.81,2.44,3.1,2.32,3.35,1.7,4.04,4.54,4.44,1.85,1.17,Fallopian tube,,,Mixed
ENSG00000196660,SLC30A10,0,0,0,1.56,13.77,0,0,0,0,0.00,0,0,9.81,0,0,0,0,0,0,6.55,0,12.29,0,0,0,0,0,0,0,Duodenum,Rectum;Liver;Small intestine;Duodenum;,,Group enriched
ENSG00000196663,TECPR2,4.18,4.76,8.02,2.17,2.58,6.38,4.93,5.21,3.91,3.70,3.86,3.65,0,3.79,2.39,5.57,0,4.61,4.45,3.11,6.55,2.66,5.57,2.26,3.5,10.05,3.5,0,5.99,Testis,,,Mixed
ENSG00000196664,TLR7,2.27,3,1.64,1.65,1.36,0,0,0.86,1.88,1.94,0,0,0,2.61,4.53,1.08,0,4.6,0,0,0,1.67,1.14,3.09,1.28,0,0,4.32,2.83,Placenta,,,Mixed
ENSG00000196666,FAM180B,0,0,0,0,0,0,0,0,1.97,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,1,Fat,Urinary bladder;Testis;Fat,,Group enriched
ENSG00000196670,ZFP62,4.63,7.75,12.18,11.05,8.72,8.23,9.53,14.08,1.69,6.67,3.14,8.32,2.32,5.66,15.72,12.42,0,8.13,11.3,12.97,6.32,11.64,11.88,10.84,12.91,6.11,17.29,13.96,8.03,Thyroid,,,Mixed
ENSG00000196678,ERI2,4.78,3.34,4.95,6.89,5.87,4.15,6.18,4.46,0.99,3.47,2.06,3.29,7.52,3.97,2.29,1.6,0,3.58,6.25,7.43,1.99,6.78,3.21,2.07,9.16,11.38,4.93,3.55,3.63,Testis,,,Mixed
ENSG00000196683,TOMM7,408.17,184.4,136.64,147.99,255.71,85.48,223.41,224.8,170.42,98.23,116.39,79.3,76.35,232.59,79.81,542.86,267.26,138.89,243.95,151.74,301.02,232.14,256.53,233.85,163.98,133.32,60.28,302.44,64.58,Ovary,,,Expressed in all
ENSG00000196684,HSH2D,1.59,24.96,0,9.27,15.97,1.61,0,4.64,4.15,10.07,0,0,1.44,4.66,25.24,0,0,2.5,9.21,11.4,15.51,15.41,0,35.02,16.77,0,0,37.34,10.86,Tonsil,,,Mixed
ENSG00000196689,TRPV1,1.58,1.25,2.51,1.98,5.39,2.29,0,2.49,0,1.88,1.78,2.21,3.37,0.96,2.39,5.14,0,2.06,3.06,1.78,1.69,6.98,2.66,1.94,3.01,2.53,0,0,1.85,Small intestine,,,Mixed
ENSG00000196693,ZNF33B,7.88,3.99,5.37,8.27,7.77,6.66,5.16,23.87,1.12,7.22,3.73,19.01,6.85,4.35,7.7,13.22,8.82,4.17,11.04,7.68,15.35,9.72,8.23,8.11,15.44,1.97,14.86,7.66,8.73,Fallopian tube,,,Expressed in all
ENSG00000196700,ZNF512B,4.65,4.11,9.24,0,2.57,5.86,4.37,2.96,3.12,6.33,3.19,0,0,3.95,3.62,6.82,5.09,5.96,6.68,0,9.72,2.92,5.03,6.81,6.67,5.7,4.77,1.42,5.34,Salivary gland,,,Mixed
ENSG00000196704,AMZ2,41.72,32.1,49.49,31.41,22.49,40.96,38.08,55.07,37.63,40.53,77.78,55.5,32,29.55,37.28,30.58,19.71,25.79,30.18,36.61,32.96,21.21,44.19,31.36,28.66,110.99,54.1,51.98,39.79,Testis,,,Expressed in all
ENSG00000196705,ZNF431,5.9,3.44,2.86,2.22,3.34,4.17,8.06,2.5,1.7,0.00,6.16,1.59,0,3.06,7.71,10.94,0,2.91,3.7,3.93,0,2.3,4.29,3.95,4.57,9.73,13.93,7.27,2.49,Thyroid,,,Mixed
ENSG00000196711,FAM150A,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,Gallbladder,Thyroid;Gallbladder;,,Group enriched
ENSG00000196712,NF1,7.93,5.21,17.01,8.89,5.18,9.33,4.7,7.99,5.38,5.61,5.81,13.92,5.76,4.14,6.07,12.37,4.97,9.61,5.78,8.65,5.6,6.96,9.35,6.8,8.02,11.12,14.57,7.69,4.48,Brain,,,Expressed in all
ENSG00000196715,VKORC1L1,12.7,9.01,13.24,9.18,8.83,18.47,11.95,9.15,25.33,9.48,9.21,9.26,17.61,19.02,6.07,15.33,4.42,12.42,12.39,9.64,10.53,9.81,9.27,5.76,12.99,8.23,14.69,7.25,10.35,Fat,,,Expressed in all
ENSG00000196724,ZNF418,0,0,1.83,0,0,1.41,0,1.52,0,0.00,3.9,0,0,0,1.67,2.25,0,1.35,1.99,0,0,0,2.62,1.35,0,2.16,1.05,1.1,0,Heart,,,Mixed
ENSG00000196730,DAPK1,5.93,10.8,16.53,5.24,6.69,5.56,4.73,13.97,10.95,27.21,0,12.44,14.48,27.87,10.06,28.64,10.81,21.38,5.03,9.49,4.8,7.95,5.69,16.09,18.19,10.73,0,4.16,12.8,Ovary,,,Mixed
ENSG00000196735,HLA-DQA1,115.84,67.42,0,91,35.99,50.07,37.5,44.09,117.91,80.66,18.64,28.87,26.88,222.73,230.94,24.5,10.92,22.6,7.84,55.54,11.67,28.21,61.84,289.33,54.44,16.89,7.22,513.34,164.64,Tonsil,,Tonsil;,Tissue enhanced
ENSG00000196739,COL27A1,5.26,4.75,0,1.29,2.37,35.02,2.24,3.46,2.37,9.29,3.13,3.5,4.7,3.22,2.47,11.75,9.58,13.91,17.29,1.9,4.03,2.45,13.42,4.07,21.11,1.97,0,1.17,2.91,Endometrium,,Endometrium;,Tissue enhanced
ENSG00000196743,GM2A,17.72,19.9,25.27,18.31,10.6,13.88,45.56,8.4,15.3,19.63,18.15,10.36,13.86,18.55,56.22,17.64,6.36,51.34,17.48,16.42,7.75,12.5,15.53,25.4,12.01,13.82,10.46,52.44,30.89,Lymph node,,,Expressed in all
ENSG00000196754,S100A2,0,0,1.41,0,0,0,786.56,5.47,0,0.00,5.54,22.76,0,4.04,0,0,0,1.16,1.04,1.65,13.86,0,0,0,0,0,1.19,474.12,119.75,Esophagus,Tonsil;Esophagus;,,Group enriched
ENSG00000196757,ZNF700,3.4,5.25,2.62,7.47,3.79,2.94,2.89,3.45,3.25,3.66,1.74,5.3,3.88,2.64,7.97,3.6,2.96,2.69,6.72,13.33,3.16,4.94,5.23,8.12,6.5,4.88,3.02,9.46,3.26,Rectum,,,Expressed in all
ENSG00000196767,POU3F4,0,0,9.27,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain,,,Tissue enriched
ENSG00000196776,CD47,38.28,56.18,37.12,52.72,37.5,25.63,53.52,87.33,38.43,43.16,20.6,28.15,33.89,107.31,52.36,19.7,8.51,36.47,76.23,53.19,60.5,39.03,22.99,42.23,54.02,32.1,44.95,83.04,46.34,Lung,,,Expressed in all
ENSG00000196781,TLE1,12.05,5.29,5.73,8.24,2.54,20.62,13.32,7.63,22.74,15.81,6.24,6.1,18.08,5.61,3.57,6.56,22.18,11.43,16.49,11.43,29.86,1.5,16.74,13.72,11.32,23,7.77,7.91,10.56,Salivary gland,,,Expressed in all
ENSG00000196782,MAML3,2.73,1.85,0,3.21,3.97,4.64,3.56,6.15,2.99,3.50,0,2.12,1.63,3.13,1.84,6.56,2.87,3.99,6.32,3.13,4.6,4.42,8.1,3,4.23,2.27,5.94,1.64,3.67,Smooth muscle,,,Mixed
ENSG00000196787,HIST1H2AG,0,0,0,0,1.07,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,2.69,0,0,0,Testis,Duodenum;Small intestine;Testis,,Group enriched
ENSG00000196792,STRN3,10.56,8.21,9.46,8.08,6.68,11.27,16.29,8.84,14.78,7.51,13.77,11.73,9.36,5.71,4.71,7.84,4.21,9.29,8.82,14.95,5.11,4.79,13.03,8.49,6.5,26.93,9.99,8.55,12.36,Testis,,,Expressed in all
ENSG00000196793,ZNF239,2.23,0,1.8,1.2,1.12,4.68,0,3.14,0,0.00,0,1.38,0,0,1.52,0.97,0,0,2.11,1.86,0,0,4.48,0,0,1.79,1.94,1.62,1.45,Endometrium,,,Mixed
ENSG00000196805,SPRR2B,0,0,0,0,0,0,228.03,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,9.64,0,Esophagus,,,Tissue enriched
ENSG00000196812,ZSCAN16,2.34,4.56,2.92,6.35,5.71,2.75,2.45,3.81,1.15,2.97,0,3.02,1.4,3.26,5.64,1.67,0,1.01,4.52,6.79,3.39,5.42,4.39,4.42,4.79,2.28,2.7,6.88,2.15,Tonsil,,,Mixed
ENSG00000196814,MVB12B,5.15,3.96,18.54,7.51,2.08,3.63,2.62,6.5,3.89,3.13,1.91,4.43,2.99,16.39,4.95,4.71,0,12.17,3.25,4.98,1.8,3.18,6.91,6.66,2.27,5.3,4.32,1.08,4.26,Brain,,,Mixed
ENSG00000196821,C6orf106,28.84,25.16,21.63,24.35,25.01,22.11,34.46,20.36,26.85,24.35,38.95,37.61,42.23,33.62,26.33,19.94,15.08,22.58,18.63,27.69,23.29,27.75,27.27,23.19,24.99,49.49,34.46,42.11,30.62,Testis,,,Expressed in all
ENSG00000196826,CTD-2192J16.17,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lymph node,,,Tissue enriched
ENSG00000196834,POTEI,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,Testis,,,Tissue enriched
ENSG00000196839,ADA,2.64,19.3,2.33,2.17,320.5,3.06,4.63,0.9,6.25,13.31,3.35,1.18,1.67,2.79,13.14,0,2.58,5.19,1.97,2,0,43.08,1.75,9.39,1.71,3.3,1.64,18.62,11.24,Duodenum,,,Tissue enriched
ENSG00000196843,ARID5A,3.05,23.94,1.63,1.54,4.38,7.54,6.79,1.99,25.21,21.21,23.36,0,9.28,7.77,20.42,3.09,3.13,9.08,5.35,3.28,6.07,5.82,7.95,10.44,2,3.56,0,6.13,14.16,Fat,,,Mixed
ENSG00000196850,PPTC7,22.51,15.16,7.81,13.94,9.83,13.24,16.41,6.97,20.92,7.55,21.84,18.07,10.75,12,15.8,9.66,7.92,7.97,9.45,15.24,8.62,10.62,10.8,12.03,7.19,15.85,13.37,14.59,12.18,Adrenal gland,,,Expressed in all
ENSG00000196860,TOMM20L,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,Testis,,,Tissue enriched
ENSG00000196862,RGPD4,1.63,0.96,0,0,0,1.45,1.08,1.1,1.86,0.00,0,1.07,0,0,1.78,1.46,0,1.92,1.22,1.17,0,0,1.34,0,0,5.29,2.01,1.17,0,Testis,,Testis;,Tissue enhanced
ENSG00000196865,NHLRC2,5.09,4.37,3.62,4.24,4.04,5.53,4.81,4.85,2.85,3.19,10.34,4.99,4.44,2.64,5.18,4.31,3.19,4.44,8.43,6.64,3.63,4.97,5.17,5.88,6.96,4.11,6.65,3.59,2.96,Heart,,,Expressed in all
ENSG00000196866,HIST1H2AD,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,Prostate,,,Tissue enriched
ENSG00000196867,ZFP28,2.29,1.03,4.64,1.8,1.33,3.01,3.23,2.2,1.83,1.93,2.46,2.78,0,2.22,2.16,5.17,0,1.97,2.29,2.53,0,0,4.45,2.19,2.2,4.69,3.03,1.8,1.64,Ovary,,,Mixed
ENSG00000196872,KIAA1211L,0,0,5.02,3.86,4.97,1.18,3.81,24.95,1.71,2.94,0,1.47,0,3.74,0,0,0,6.85,0,1.78,3.84,7.78,2.75,0,6.12,2.93,7.73,0.93,1.25,Fallopian tube,,Fallopian tube;,Tissue enhanced
ENSG00000196873,CBWD3,12.24,9.32,3.48,10.44,9.61,10.07,9.2,8.87,4.9,4.70,2.08,9.93,8.84,7.2,9.65,0.9,5.59,5.41,9.11,10.13,3.85,10.93,4,4.56,6.23,11.22,8.43,13.66,9.63,Tonsil,,,Expressed in all
ENSG00000196876,SCN8A,0,0,4.96,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,Brain,Testis;Brain;,,Group enriched
ENSG00000196878,LAMB3,6.74,6.57,0,10.16,21.57,0,9.79,14.88,5.04,4.19,0,1.93,3.61,24.87,0,0,0,7.24,6.84,7.07,12.03,35.5,1.18,0,45.72,0,0,7.8,17.13,Stomach,,Stomach;,Tissue enhanced
ENSG00000196890,HIST3H2BB,0,0,0,0,0,0,0,2.13,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fallopian tube,,,Tissue enriched
ENSG00000196900,TEX43,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,Testis,,,Tissue enriched
ENSG00000196911,KPNA5,4.75,4.42,9.45,1.57,1.77,6.71,3,6.93,1.67,3.60,2.31,5.28,0,4.04,7.88,12.59,0,2.59,4.91,3.57,2.89,2.63,4.86,5.34,3.07,19.49,7.71,4.05,4.54,Testis,,,Mixed
ENSG00000196912,ANKRD36B,0,0,1.19,0,0,0,0,1.18,0,0.92,0,0,0,0,1.63,0,0,0,1.18,1.47,0,0,1.49,1.08,0,2,0,0,0,Testis,,,Mixed
ENSG00000196914,ARHGEF12,30.11,10.52,23.63,25.87,19.02,25.3,25.97,29.35,13.62,23.56,26.38,68.84,37.22,29.38,9.66,22.83,14.21,31.34,20.38,26.48,18.27,23.33,29.93,18.33,29.98,10.01,47.54,14.41,14.02,Kidney,,,Expressed in all
ENSG00000196917,HCAR1,0,0,0,0,0,0,0,1.51,1.56,0.00,0,0,0,0,0,0,0,1.2,2.86,0,6.17,0,0,1.62,0,0,0,0,0,Salivary gland,Placenta;Fallopian tube;Fat;Spleen;Prostate;Salivary gland;,,Group enriched
ENSG00000196923,PDLIM7,12.51,40.9,1.57,6.1,27.05,126.49,54.94,6.76,18.27,59.40,32.44,1.46,0,24.78,7.55,24.37,3.88,32.55,107.79,40.2,13.87,7.46,94.84,33.1,14.08,20.38,6.81,2.83,104.65,Endometrium,,,Mixed
ENSG00000196924,FLNA,35.51,135.05,14.29,31.7,100.61,540.08,739.51,33.44,128.48,186.36,26.12,17.66,5.33,187.6,88.88,152.72,32.74,101.08,227.96,225.46,40.98,35.58,467.62,126.87,55.88,33.71,73.54,19.13,559.62,Esophagus,,,Expressed in all
ENSG00000196932,TMEM26,0,0,0,0,1.12,8.04,0,0,0,0.00,0,1.08,0,0,0,0,0,1.06,1.83,0,0,0,0,6.13,0,3.47,0,0,0,Endometrium,Placenta;Kidney;Duodenum;Prostate;Testis;Spleen;Endometrium,,Group enriched
ENSG00000196935,SRGAP1,1.88,1.22,4.1,2.07,0,2.18,1.91,1.97,2.45,1.89,0,2.23,0,1.39,0,2.66,0,1.51,1.41,2.44,4.58,0,1.76,1.36,2.55,4.07,4.31,0,1.34,Salivary gland,,,Mixed
ENSG00000196937,FAM3C,20.52,20.2,24.46,15.75,75.93,28.42,14.53,16.12,14.21,14.57,22.4,31.44,14.34,22.89,15.22,16.96,22.63,19.03,13.22,37.45,12.09,86.86,18.56,20.18,17.86,17.7,91.82,21.17,16.78,Thyroid,,,Expressed in all
ENSG00000196943,NOP9,8.51,8.77,11.79,10.74,11.93,6.24,9.64,7.7,6.24,5.44,6.82,8.41,4.66,6.83,9.18,8.06,6.8,6.3,6.52,8.94,6.21,11.89,9.35,10.01,7.92,7.34,6.54,10.93,5.97,Duodenum,,,Expressed in all
ENSG00000196946,ZNF705A,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,Placenta,,,Tissue enriched
ENSG00000196950,SLC39A10,8.45,4.68,30.26,3.23,2.05,8.7,3.46,7.89,4.24,6.33,2.65,7.78,0,5.31,7.22,5.03,0,9.22,25.11,2.21,1.68,1.63,7,10.03,2.66,6.56,79.31,3.86,4.64,Thyroid,,Thyroid;,Tissue enhanced
ENSG00000196954,CASP4,12.32,41.69,0,19.31,38.66,8.69,20.23,19.23,35.71,31.56,5.61,9.58,13.85,31.25,38.14,19.44,12.08,27.87,10.77,12.96,25.31,30.15,11.35,30.12,22.97,3.05,2.36,51.82,26.36,Tonsil,,,Mixed
ENSG00000196961,AP2A1,32.42,19.24,18.04,6.37,18.01,20.67,16.05,14.64,17.4,24.86,15.79,3.33,8.78,16.54,12.96,27.21,14.13,24.32,17.91,5.29,13.55,18.98,14.41,20.26,14.09,48.28,7.61,5.83,21.87,Testis,,,Expressed in all
ENSG00000196967,ZNF585A,4.71,5.44,2.42,4.23,4.48,4.07,4.89,6.28,3.02,6.48,6.66,7.9,2.28,5.14,9.28,4.75,2.61,5.15,4.84,6.46,2.66,3.02,5.57,6.72,6.41,5.14,5.6,7.96,6.41,Lymph node,,,Expressed in all
ENSG00000196968,FUT11,4.54,5.02,4.54,2.2,1.99,5.91,5.46,2.3,6.07,5.64,4.05,3.95,2.35,6.69,4.7,4.48,0,9.8,3.68,2.17,1.65,1.52,4.76,6.63,4.12,4.46,4.94,3.67,5.42,Placenta,,,Mixed
ENSG00000196972,SMIM10L2B,3.44,0,5.83,0,0,1.63,0,1.57,0,1.09,1.45,2.2,0,1.32,0,3.54,0,0,1.35,0,1.78,0,1.55,0,0,4.7,0,0,0,Brain,,Brain;,Tissue enhanced
ENSG00000196975,ANXA4,18.13,21.36,8.77,94.64,224.06,48.61,40.4,61.08,24.51,471.45,22.16,83.83,61.64,96.16,19.21,28.37,207.47,53.68,40.24,65.77,16.84,170.36,52.63,20.92,98.54,11.83,29.62,19.98,48.66,Gallbladder,,,Expressed in all
ENSG00000196976,LAGE3,17.26,12.31,12.78,7.2,7.65,9.93,7.14,8.97,4.55,14.94,16.35,2.92,7.87,8.52,8.92,11.82,13.34,6.84,14.97,4.76,16.71,4.46,3.87,10.78,7.54,7.59,5.99,10.42,11.8,Adrenal gland,,,Expressed in all
ENSG00000196981,WDR5B,2.3,3.71,4.47,2.08,2.68,3.76,1.76,8.8,1.08,2.67,2.73,3.76,2.53,3.24,4.76,3.67,0,2.65,4.53,2.15,4.91,2.82,2.68,4.45,5.51,3.6,6.92,5.5,2.41,Fallopian tube,,,Mixed
ENSG00000196990,FAM163B,7.21,0,11.81,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain,Adrenal gland;Brain;,,Group enriched
ENSG00000196993,NPIPB9,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,Testis,,,Tissue enriched
ENSG00000196998,WDR45,27.95,12.67,13.54,13.29,15.6,14.72,16.32,21.03,18.54,29.53,30.51,18.54,23.34,21.88,8.78,17.3,12.9,14.48,21.91,11.04,29.31,16.05,18.4,12.94,16.16,5.8,22.68,6.23,27.61,Heart,,,Expressed in all
ENSG00000197006,METTL9,119.35,47.46,53.29,53.63,37.24,65.64,65.35,68.37,48.72,50.40,26.43,128.41,12.17,39.72,34.11,44.15,26.19,43.06,50.87,42.81,37.18,37.14,49.44,34.18,36.27,21.76,87.85,63.07,54.23,Kidney,,,Expressed in all
ENSG00000197008,ZNF138,2.67,1.31,3.32,0,0,0,0,0,1.06,0.00,0,0,0,0,0.98,0,0,1.4,0,0,0,0,0,0,2.53,2.41,0.84,1.99,0,Brain,,Brain;,Tissue enhanced
ENSG00000197013,ZNF429,4.22,2.36,5.46,3.84,2.89,3.09,1.88,5.93,1.4,2.82,0,8.95,5.02,1.55,4.55,5.04,2.67,2.16,3.1,5.91,2.4,2.71,4.03,3.58,5.5,3.51,6.99,2.96,2.49,Kidney,,,Mixed
ENSG00000197016,ZNF470,1.2,0,1.3,0,0,1.76,1.2,0.94,0,0.93,0,0,0,1.11,1.25,1.92,0,0,0,0,0,0,1.09,1.01,0,3.26,1.34,1,0,Testis,,,Mixed
ENSG00000197019,SERTAD1,7.27,6.79,1.61,1.84,4.29,2.59,4.02,1.47,17.31,13.37,3.15,0,0,9.74,3.07,3.63,4.12,6.22,3.37,2.64,4.44,2.5,2.12,3.25,5.38,2.68,1.33,1.74,9.51,Fat,,,Mixed
ENSG00000197020,ZNF100,3.61,3.6,4.92,3.43,1.09,2.14,0,3.11,1.26,0.00,0,1.1,0,1.66,5.29,4.02,0,1.62,2.08,2.94,0,3.09,2.97,4.07,3.91,4.07,2.31,3.55,1.34,Lymph node,,,Mixed
ENSG00000197021,CXorf40B,67.2,11.63,14.66,12.71,11.75,14.69,10.37,12.15,17.03,16.90,14.58,10.2,7.65,13.29,16.54,12.45,11.32,13.55,8.98,13,16.4,10.97,10.61,15.28,13.15,13.7,12.08,17.21,10.71,Adrenal gland,,,Expressed in all
ENSG00000197024,ZNF398,2.88,2.49,3.64,3.15,2.79,4.41,3.72,3.83,2.37,2.53,1.65,3.79,2.06,2.66,3.94,2.92,0,2.92,2.89,2.96,2.98,2.31,3.88,3.56,3.2,5.63,3.43,3.64,2.84,Testis,,,Mixed
